run_id,basket_uid,baseline_tag,close_reason,close_time,main_side,final_pl_anchor,move_fav_max_1h,move_adv_max_1h,coverage_1h,move_fav_max_4h,move_adv_max_4h,coverage_4h,move_fav_max_24h,move_adv_max_24h,coverage_24h
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T04:45:24#2#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 04:46:31,SELL,410.00,7.96,4.73,1.00,21.18,4.73,1.00,82.20,4.73,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T05:08:09#4#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 05:10:05,SELL,400.00,12.77,6.21,1.00,19.70,6.21,1.00,80.72,6.21,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T05:13:59#6#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 05:28:00,SELL,410.00,15.87,1.38,1.00,24.64,1.38,1.00,81.98,1.38,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T05:38:00#8#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 05:40:31,SELL,405.00,15.92,-0.30,1.00,23.95,-0.30,1.00,78.12,-0.30,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T06:31:26#10#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 06:37:31,SELL,405.00,10.06,-0.29,1.00,19.71,5.14,1.00,72.26,5.14,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T07:03:00#12#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 07:05:30,SELL,400.00,7.31,2.47,1.00,23.58,9.07,1.00,68.33,9.07,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T07:19:19#14#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 07:34:27,SELL,403.00,5.90,9.02,1.00,23.90,10.48,1.00,66.92,10.48,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T07:56:19#16#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 09:17:26,SELL,400.00,11.30,3.21,1.00,22.28,3.21,1.00,63.85,16.67,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T09:29:52#18#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 09:32:32,SELL,400.00,10.88,-0.14,1.00,21.86,-0.14,1.00,63.43,26.03,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T10:09:25#20#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 10:19:04,SELL,402.00,13.65,2.36,1.00,16.13,5.55,1.00,57.70,36.09,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T10:33:20#22#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 10:38:27,SELL,400.00,12.92,0.83,1.00,14.37,9.30,1.00,55.94,37.85,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T11:00:23#24#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 11:01:05,SELL,403.00,9.39,2.36,1.00,10.84,12.83,1.00,52.41,41.38,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T11:57:06#26#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 12:30:41,SELL,403.00,4.10,10.46,1.00,35.78,18.01,1.00,47.23,46.56,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T12:36:59#28#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 16:11:18,SELL,408.00,45.86,-3.91,1.00,45.86,-3.91,1.00,45.86,47.93,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.01T19:30:02#30#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.02 04:51:41,SELL,400.00,-6.41,20.67,1.00,-6.41,63.13,1.00,2.85,76.40,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.02T05:51:59#32#0#2,V1_IDENTICAL,HARDSTOP,2026.06.15 01:02:00,MISSING,-8496.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.16T03:37:01#36#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.16 05:05:39,SELL,400.00,0.49,12.12,1.00,0.49,24.40,1.00,0.49,46.25,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.16T05:31:04#38#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.16 05:40:40,SELL,400.00,0.69,20.92,1.00,0.69,21.27,1.00,0.69,43.12,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.16T05:49:40#40#0#2,V1_IDENTICAL,HARDSTOP,2026.06.25 01:05:00,MISSING,-7957.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T01:28:52#44#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 01:51:39,SELL,404.00,5.86,7.98,1.00,37.56,7.98,1.00,39.32,73.74,0.92
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T01:57:00#46#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 02:09:17,SELL,400.00,11.08,7.89,1.00,39.41,7.89,1.00,39.41,73.65,0.91
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T02:14:51#48#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 02:47:29,SELL,400.00,9.45,3.10,1.00,37.78,8.70,1.00,37.78,75.28,0.88
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T03:15:03#50#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 03:26:19,SELL,405.00,3.63,13.55,1.00,32.93,13.55,1.00,32.93,80.13,0.85
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T03:53:26#52#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 03:54:38,SELL,400.00,1.93,13.34,1.00,33.14,13.34,1.00,33.14,79.92,0.84
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T03:58:05#54#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 04:05:37,SELL,403.00,1.73,10.43,1.00,33.10,10.43,1.00,33.10,79.96,0.83
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T04:09:21#56#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 04:47:47,SELL,400.00,25.19,7.41,1.00,32.93,7.41,1.00,MISSING,MISSING,0.80
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T04:56:42#58#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 05:07:31,SELL,401.00,33.12,0.76,1.00,33.12,5.45,1.00,MISSING,MISSING,0.78
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T11:03:03#60#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 11:08:31,BUY,404.00,9.01,2.69,1.00,24.89,2.69,1.00,MISSING,MISSING,0.53
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T11:52:21#62#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 12:05:37,BUY,402.00,17.81,1.91,1.00,29.68,1.91,1.00,MISSING,MISSING,0.49
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T13:20:03#64#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 13:28:31,BUY,402.00,6.81,2.52,1.00,44.35,12.97,1.00,MISSING,MISSING,0.44
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T13:44:25#66#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 13:48:15,BUY,410.00,4.62,5.36,1.00,42.16,15.16,1.00,MISSING,MISSING,0.42
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T16:31:28#68#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 16:33:00,BUY,401.00,38.94,9.24,1.00,41.90,9.24,1.00,MISSING,MISSING,0.31
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.26T16:36:03#70#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 16:42:12,BUY,404.00,38.90,-4.42,1.00,41.86,-4.42,1.00,MISSING,MISSING,0.30
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.29T06:33:52#72#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.29 06:42:41,BUY,400.00,-0.10,19.20,1.00,-0.10,32.69,1.00,-0.10,129.69,0.96
W3_ON_JUNE_C_SHADOW_ON_100000_M5_20260601_20260630,GOLD#2026.06.29T06:51:25#74#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.29 06:52:29,BUY,403.00,-1.26,18.44,1.00,-1.26,31.93,1.00,-1.26,128.93,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T04:45:24#2#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 04:46:31,SELL,410.00,7.96,4.73,1.00,21.18,4.73,1.00,82.20,4.73,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T05:08:09#4#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 05:10:05,SELL,400.00,12.77,6.21,1.00,19.70,6.21,1.00,80.72,6.21,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T05:13:59#6#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 05:28:00,SELL,410.00,15.87,1.38,1.00,24.64,1.38,1.00,81.98,1.38,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T05:38:00#8#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 05:40:31,SELL,405.00,15.92,-0.30,1.00,23.95,-0.30,1.00,78.12,-0.30,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T06:31:26#10#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 06:37:31,SELL,405.00,10.06,-0.29,1.00,19.71,5.14,1.00,72.26,5.14,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T07:03:00#12#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 07:05:30,SELL,400.00,7.31,2.47,1.00,23.58,9.07,1.00,68.33,9.07,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T07:19:19#14#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 07:34:27,SELL,403.00,5.90,9.02,1.00,23.90,10.48,1.00,66.92,10.48,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T07:56:19#16#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 09:17:26,SELL,400.00,11.30,3.21,1.00,22.28,3.21,1.00,63.85,16.67,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T09:29:52#18#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 09:32:32,SELL,400.00,10.88,-0.14,1.00,21.86,-0.14,1.00,63.43,26.03,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T10:09:25#20#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 10:19:04,SELL,402.00,13.65,2.36,1.00,16.13,5.55,1.00,57.70,36.09,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T10:33:20#22#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 10:38:27,SELL,400.00,12.92,0.83,1.00,14.37,9.30,1.00,55.94,37.85,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T11:00:23#24#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 11:01:05,SELL,403.00,9.39,2.36,1.00,10.84,12.83,1.00,52.41,41.38,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T11:57:06#26#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 12:30:41,SELL,403.00,4.10,10.46,1.00,35.78,18.01,1.00,47.23,46.56,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T12:36:59#28#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.01 16:11:18,SELL,408.00,45.86,-3.91,1.00,45.86,-3.91,1.00,45.86,47.93,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.01T19:30:02#30#0#2,V1_IDENTICAL,HARDSTOP,2026.06.05 01:05:00,MISSING,-4567.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.08T02:00:59#34#0#2,V1_IDENTICAL,HARDSTOP,2026.06.12 01:05:00,MISSING,-4120.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.15T03:51:00#38#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.15 04:02:30,BUY,304.00,26.70,9.37,1.00,37.87,9.37,1.00,71.77,9.37,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.15T06:07:26#40#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.15 06:15:37,BUY,303.00,0.96,5.42,1.00,6.33,25.70,1.00,42.72,25.70,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.15T06:26:26#42#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.15 06:30:38,BUY,301.00,3.34,4.98,1.00,7.14,24.89,1.00,43.53,24.89,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.15T06:40:57#44#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.15 06:48:35,BUY,306.00,3.14,6.26,1.00,5.86,26.17,1.00,42.25,26.17,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.15T07:31:59#46#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.15 07:34:28,BUY,306.00,4.12,4.91,1.00,14.82,27.91,1.00,40.51,27.91,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.15T07:54:09#48#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.15 08:00:39,BUY,301.00,2.76,22.62,1.00,15.28,29.27,1.00,39.15,29.27,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.15T08:32:53#50#0#2,V1_IDENTICAL,HARDSTOP,2026.06.19 01:05:00,MISSING,-3917.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.22T03:00:53#54#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.22 03:02:39,SELL,305.00,1.78,75.72,1.00,1.78,75.72,1.00,1.78,75.72,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.22T03:06:52#56#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.22 03:07:15,SELL,302.00,-2.23,75.71,1.00,-2.23,75.71,1.00,-2.23,75.71,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.22T03:11:03#58#0#2,V1_IDENTICAL,HARDSTOP,2026.06.25 01:05:00,MISSING,-3834.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T01:28:52#62#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 01:51:30,SELL,306.00,6.47,7.37,1.00,38.17,7.37,1.00,39.93,73.13,0.92
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T01:57:00#64#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 02:07:16,SELL,306.00,11.69,7.28,1.00,40.02,7.28,1.00,40.02,73.04,0.91
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T02:14:51#66#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 02:34:41,SELL,301.00,10.07,4.03,1.00,38.40,8.08,1.00,38.40,74.66,0.89
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T02:43:58#68#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 02:46:42,SELL,304.00,9.94,2.61,1.00,38.27,8.21,1.00,38.27,74.79,0.88
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T03:15:03#70#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 03:25:41,SELL,301.00,4.27,12.91,1.00,33.57,12.91,1.00,33.57,79.49,0.85
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T03:53:26#72#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 03:54:28,SELL,303.00,2.53,12.74,1.00,33.74,12.74,1.00,33.74,79.32,0.84
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T03:58:05#74#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 04:05:29,SELL,303.00,2.35,9.81,1.00,33.72,9.81,1.00,33.72,79.34,0.83
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T04:09:21#76#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 04:35:41,SELL,303.00,24.80,8.84,1.00,33.54,8.84,1.00,33.54,79.52,0.81
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T04:46:30#78#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 04:47:41,SELL,303.00,26.02,6.58,1.00,33.76,6.58,1.00,MISSING,MISSING,0.80
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T04:56:42#80#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 05:07:27,SELL,303.00,33.73,0.15,1.00,33.73,4.84,1.00,MISSING,MISSING,0.78
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T11:03:03#82#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 11:08:27,BUY,301.00,9.65,2.05,1.00,25.53,2.05,1.00,MISSING,MISSING,0.53
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T11:52:21#84#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 12:05:27,BUY,305.00,18.41,1.31,1.00,30.28,1.31,1.00,MISSING,MISSING,0.49
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T13:20:03#86#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 13:27:40,BUY,301.00,7.43,1.90,1.00,44.97,12.35,1.00,MISSING,MISSING,0.44
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T13:44:25#88#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 13:47:27,BUY,301.00,5.28,4.70,1.00,42.82,14.50,1.00,MISSING,MISSING,0.42
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T16:31:28#90#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 16:31:42,BUY,302.00,39.55,8.63,1.00,42.51,8.63,1.00,MISSING,MISSING,0.31
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.26T16:36:03#92#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.26 16:42:04,BUY,304.00,39.52,-5.04,1.00,42.48,-5.04,1.00,MISSING,MISSING,0.30
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.29T06:33:52#94#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.29 06:42:31,BUY,303.00,0.50,18.60,1.00,0.50,32.09,1.00,0.50,129.09,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.29T06:51:25#96#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.29 06:52:19,BUY,301.00,-0.63,17.81,1.00,-0.63,31.30,1.00,-0.63,128.30,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.29T11:11:37#98#1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.29 11:31:38,BUY,303.00,-2.55,24.60,1.00,-2.55,42.11,1.00,-2.55,124.26,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.29T13:53:00#100#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.29 14:11:38,SELL,303.00,7.87,17.10,1.00,34.75,17.10,1.00,92.82,17.10,0.96
W3_ON_JUNE_C_SHADOW_ON_50000_M5_20260601_20260630,GOLD#2026.06.29T14:31:52#102#-1#1,V1_IDENTICAL,BASKET_CLOSE,2026.06.29 14:32:32,SELL,303.00,2.59,17.77,1.00,34.08,17.77,1.00,92.15,17.77,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T02:06:03#2#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.01 02:12:35,BUY,403.00,25.59,7.43,1.00,44.85,7.43,1.00,113.63,12.31,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T09:10:17#4#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.01 09:11:38,BUY,403.00,41.36,-0.95,1.00,56.00,-0.95,1.00,108.50,137.77,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T12:00:52#6#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.01 12:02:37,BUY,409.00,-1.30,15.86,1.00,33.99,15.86,1.00,71.29,174.98,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T12:06:00#8#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.01 13:23:39,BUY,408.00,15.54,6.74,1.00,34.05,12.82,1.00,71.35,174.92,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T15:08:04#10#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.01 15:35:29,BUY,402.00,6.83,30.94,1.00,43.63,30.94,1.00,53.23,193.04,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T20:18:52#12#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.01 20:19:40,BUY,401.00,3.32,27.06,1.00,3.32,44.20,0.92,13.99,232.28,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.01T20:30:52#14#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.02 02:10:24,BUY,402.00,10.42,14.75,1.00,10.42,138.79,1.00,10.42,235.85,0.91
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.02T02:46:04#16#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.02 02:54:42,BUY,409.00,12.59,11.04,1.00,12.59,135.08,1.00,12.59,232.14,0.88
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.02T02:59:00#18#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.02 03:08:27,BUY,406.00,10.87,63.45,1.00,10.87,136.80,1.00,10.87,233.86,0.87
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.02T03:32:21#20#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.02 03:34:28,BUY,403.00,6.57,138.59,1.00,6.57,138.59,1.00,6.57,235.65,0.85
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.02T03:37:28#22#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.02 03:39:38,BUY,403.00,4.90,140.26,1.00,4.90,140.26,1.00,4.90,237.32,0.85
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.02T03:44:53#24#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.02 03:46:39,BUY,408.00,-0.99,139.54,1.00,-0.99,139.54,1.00,-0.99,236.60,0.84
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.02T03:51:04#26#1#1,V1_MOSTLY_IDENTICAL,HARDSTOP,2026.04.02 04:04:43,BUY,-8397.00,29.88,83.88,1.00,29.88,83.88,1.00,29.88,180.94,0.83
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.06T03:07:53#28#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.06 03:09:40,SELL,403.00,20.42,19.46,1.00,20.42,50.68,1.00,20.42,85.34,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.06T03:14:02#30#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.06 03:16:40,SELL,407.00,21.84,20.56,1.00,21.84,49.26,1.00,21.84,83.92,0.96
