run_id,basket_uid,baseline_tag,close_reason,final_pl_anchor,worst_prehedge,worst_posthedge,worst_lifecycle,recovery_from_worst
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.13T02:57:30#82#-1#1,NEW_BASELINE,basket close,302.00,-802.00,-69.00,-802.00,1104
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.13T03:05:02#84#0#2,NEW_BASELINE,hard stop emergency close,-2760.00,-2056.00,-2767.00,-2767.00,7
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.16T20:11:19#88#-1#1,NEW_BASELINE,basket close,253.00,-61.00,-61.00,-61.00,314
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.16T20:26:24#90#-1#1,NEW_BASELINE,basket close,253.00,-61.00,-59.00,-61.00,314
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.16T21:00:00#92#-1#1,NEW_BASELINE,basket close,258.00,-53.00,-53.00,-53.00,311
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.16T21:07:26#94#-1#1,NEW_BASELINE,basket close,250.00,-65.00,-64.00,-65.00,315
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.17T04:53:53#96#0#2,NEW_BASELINE,hard stop emergency close,-2654.00,-1862.00,-2664.00,-2664.00,10
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.23T13:40:48#100#-1#1,NEW_BASELINE,basket close,257.00,-133.00,-64.00,-133.00,390
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.23T13:46:27#102#-1#1,NEW_BASELINE,basket close,260.00,-62.00,-59.00,-62.00,322
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.23T13:57:09#104#-1#1,NEW_BASELINE,hard stop emergency close,-2250.00,-2250.00,-59.00,-2250.00,0
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.24T07:46:04#106#0#2,NEW_BASELINE,Hedged basket time exit,-1624.00,-1552.00,-1626.00,-1626.00,2
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.24T20:21:05#110#0#2,NEW_BASELINE,Hedged basket danger time exit,-1756.00,-1452.00,-1908.00,-1908.00,152
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T13:00:00#114#-1#1,NEW_BASELINE,basket close,231.00,-578.00,-67.00,-578.00,809
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T13:21:59#116#-1#1,NEW_BASELINE,basket close,229.00,-1159.00,-81.00,-1159.00,1388
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T14:19:59#118#-1#1,NEW_BASELINE,basket close,232.00,-191.00,-64.00,-191.00,423
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T14:25:03#120#-1#1,NEW_BASELINE,basket close,239.00,-842.00,-65.00,-842.00,1081
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T14:46:19#122#-1#1,NEW_BASELINE,basket close,240.00,-65.00,-64.00,-65.00,305
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T16:30:22#124#-1#1,NEW_BASELINE,basket close,239.00,-76.00,-75.00,-76.00,315
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T17:00:02#126#-1#1,NEW_BASELINE,basket close,239.00,-70.00,-70.00,-70.00,309
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T17:44:51#128#-1#1,NEW_BASELINE,basket close,242.00,-115.00,-76.00,-115.00,357
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T19:47:04#130#-1#1,NEW_BASELINE,basket close,244.00,-70.00,-70.00,-70.00,314
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T20:13:20#132#-1#1,NEW_BASELINE,basket close,247.00,-126.00,-67.00,-126.00,373
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.27T20:23:53#134#-1#1,NEW_BASELINE,basket close,250.00,-83.00,-46.00,-83.00,333
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T06:12:25#136#-1#1,NEW_BASELINE,basket close,250.00,-172.00,-75.00,-172.00,422
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T06:21:00#138#-1#1,NEW_BASELINE,basket close,253.00,-178.00,-72.00,-178.00,431
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T10:04:03#140#-1#1,NEW_BASELINE,basket close,250.00,-668.00,-69.00,-668.00,918
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T10:12:27#142#-1#1,NEW_BASELINE,basket close,257.00,-65.00,-65.00,-65.00,322
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T10:43:27#144#-1#1,NEW_BASELINE,basket close,253.00,-49.00,-49.00,-49.00,302
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T11:44:30#146#-1#1,NEW_BASELINE,basket close,252.00,-195.00,-67.00,-195.00,447
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T11:57:01#148#-1#1,NEW_BASELINE,basket close,250.00,-410.00,-41.00,-410.00,660
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T12:11:00#150#-1#1,NEW_BASELINE,basket close,255.00,-389.00,-59.00,-389.00,644
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T12:18:24#152#-1#1,NEW_BASELINE,basket close,250.00,-54.00,-54.00,-54.00,304
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T13:20:00#154#-1#1,NEW_BASELINE,basket close,254.00,-372.00,-54.00,-372.00,626
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T13:33:00#156#-1#1,NEW_BASELINE,basket close,251.00,-444.00,-59.00,-444.00,695
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.28T17:32:02#158#-1#1,NEW_BASELINE,basket close,252.00,-694.00,-61.00,-694.00,946
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.29T04:45:31#160#-1#1,NEW_BASELINE,basket close,251.00,-75.00,-75.00,-75.00,326
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.29T05:02:03#162#0#2,NEW_BASELINE,Hedged basket time exit,-1785.00,-1708.00,-1786.00,-1786.00,1
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.29T11:46:50#166#-1#1,NEW_BASELINE,basket close,252.00,-1553.00,-64.00,-1553.00,1805
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.04.29T13:10:05#168#0#2,NEW_BASELINE,Hedged basket time exit,-1675.00,-1614.00,-1696.00,-1696.00,21
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.01T02:46:04#172#0#2,NEW_BASELINE,Hedged basket time exit,-1583.00,-1746.00,-1592.00,-1746.00,163
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.01T12:35:01#176#-1#1,NEW_BASELINE,basket close,238.00,-304.00,-71.00,-304.00,542
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.01T13:08:59#178#-1#1,NEW_BASELINE,basket close,241.00,-125.00,-50.00,-125.00,366
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.01T13:16:05#180#0#2,NEW_BASELINE,Hedged basket danger time exit,-1512.00,-1447.00,-1526.00,-1526.00,14
W3_ON_ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529,GOLD#2026.05.04T04:47:25#184#0#2,NEW_BASELINE,Hedged basket time exit,-1623.00,-1558.00,-1639.00,-1639.00,16
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.01T02:46:04#2#1#1,V1_MOSTLY_IDENTICAL,basket close,416.00,-2796.00,-75.00,-2796.00,3212
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.01T05:43:39#4#1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-1545.00,-69.00,-1545.00,1946
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.01T12:35:01#6#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-304.00,-71.00,-304.00,705
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.01T13:08:59#8#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-1390.00,-50.00,-1390.00,1792
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.04T04:47:25#10#-1#1,V1_MOSTLY_IDENTICAL,basket close,409.00,-2519.00,-71.00,-2519.00,2928
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.04T05:43:25#12#-1#1,V1_MOSTLY_IDENTICAL,basket close,408.00,-2518.00,-69.00,-2518.00,2926
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.04T10:49:20#14#-1#1,V1_MOSTLY_IDENTICAL,basket close,405.00,-64.00,-63.00,-64.00,469
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.04T14:03:40#16#-1#1,V1_MOSTLY_IDENTICAL,basket close,404.00,-303.00,-47.00,-303.00,707
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.04T14:51:29#18#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-4389.00,-3197.00,-4389.00,-4389.00,0
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.12T11:36:30#22#-1#1,V1_MOSTLY_IDENTICAL,basket close,306.00,-1246.00,-66.00,-1246.00,1552
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.12T12:56:58#24#-1#1,V1_MOSTLY_IDENTICAL,basket close,312.00,-1637.00,-72.00,-1637.00,1949
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T01:09:49#26#1#1,V1_MOSTLY_IDENTICAL,basket close,301.00,-385.00,-90.00,-385.00,686
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T01:42:55#28#1#1,V1_MOSTLY_IDENTICAL,basket close,310.00,-104.00,-82.00,-104.00,414
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T02:00:01#30#1#1,V1_MOSTLY_IDENTICAL,basket close,405.00,-258.00,-84.00,-258.00,663
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T02:15:20#32#1#1,V1_MOSTLY_IDENTICAL,basket close,405.00,-194.00,-80.00,-194.00,599
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T02:36:25#34#1#1,V1_MOSTLY_IDENTICAL,basket close,400.00,-85.00,-85.00,-85.00,485
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T02:49:26#36#1#1,V1_MOSTLY_IDENTICAL,basket close,405.00,-194.00,-84.00,-194.00,599
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T02:57:58#38#1#1,V1_MOSTLY_IDENTICAL,basket close,404.00,-377.00,-69.00,-377.00,781
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T03:15:20#40#1#1,V1_MOSTLY_IDENTICAL,basket close,405.00,-79.00,-79.00,-79.00,484
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T03:28:53#42#1#1,V1_MOSTLY_IDENTICAL,basket close,407.00,-759.00,-80.00,-759.00,1166
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T07:05:00#44#-1#1,V1_MOSTLY_IDENTICAL,basket close,404.00,-1626.00,-79.00,-1626.00,2030
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T08:33:50#46#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-226.00,-79.00,-226.00,628
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T08:46:37#48#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-2689.00,-80.00,-2689.00,3090
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T11:50:25#50#-1#1,V1_MOSTLY_IDENTICAL,basket close,407.00,-761.00,-76.00,-761.00,1168
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T12:46:24#52#-1#1,V1_MOSTLY_IDENTICAL,basket close,405.00,-2599.00,-81.00,-2599.00,3004
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.13T16:07:03#54#-1#1,V1_MOSTLY_IDENTICAL,basket close,404.00,-1146.00,-74.00,-1146.00,1550
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T03:33:09#56#1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-972.00,-85.00,-972.00,1373
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T04:04:27#58#1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-2059.00,-79.00,-2059.00,2462
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T06:03:29#60#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-79.00,-79.00,-79.00,480
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T06:24:09#62#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-1101.00,-87.00,-1101.00,1502
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T10:13:03#64#1#1,V1_MOSTLY_IDENTICAL,basket close,406.00,-395.00,-44.00,-395.00,801
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T11:25:00#66#1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-134.00,-79.00,-134.00,537
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T11:42:04#68#1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-2089.00,-73.00,-2089.00,2492
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T19:56:01#70#-1#1,V1_MOSTLY_IDENTICAL,basket close,400.00,-902.00,-44.00,-902.00,1302
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.14T21:20:04#72#-1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-214.00,-43.00,-214.00,617
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T01:05:00#74#-1#1,V1_MOSTLY_IDENTICAL,basket close,409.00,-2052.00,-78.00,-2052.00,2461
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T03:20:22#76#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-79.00,-79.00,-79.00,481
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T06:16:20#78#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-78.00,-78.00,-78.00,479
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T06:39:00#80#-1#1,V1_MOSTLY_IDENTICAL,basket close,407.00,-458.00,-76.00,-458.00,865
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:01:01#82#-1#1,V1_MOSTLY_IDENTICAL,basket close,404.00,-1051.00,-86.00,-1051.00,1455
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:33:21#84#-1#1,V1_MOSTLY_IDENTICAL,basket close,404.00,-168.00,-79.00,-168.00,572
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:41:45#86#-1#1,V1_MOSTLY_IDENTICAL,basket close,406.00,-86.00,-82.00,-86.00,492
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T07:51:03#88#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-73.00,-73.00,-73.00,474
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T09:34:25#90#-1#1,V1_MOSTLY_IDENTICAL,basket close,409.00,-79.00,-79.00,-79.00,488
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T10:09:05#92#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-2537.00,-76.00,-2537.00,2939
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T12:06:02#94#-1#1,V1_MOSTLY_IDENTICAL,basket close,401.00,-70.00,-70.00,-70.00,471
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.15T19:31:03#96#-1#1,V1_MOSTLY_IDENTICAL,basket close,403.00,-3648.00,-81.00,-3648.00,4051
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T01:31:40#98#-1#1,V1_MOSTLY_IDENTICAL,basket close,408.00,-1263.00,-75.00,-1263.00,1671
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T02:10:52#100#-1#1,V1_MOSTLY_IDENTICAL,basket close,407.00,-94.00,-94.00,-94.00,501
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T02:21:04#102#-1#1,V1_MOSTLY_IDENTICAL,basket close,402.00,-337.00,-78.00,-337.00,739
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T02:54:23#104#-1#1,V1_MOSTLY_IDENTICAL,basket close,407.00,-83.00,-81.00,-83.00,490
W3_ON_ML_C_SHADOW_ON_50000_MAY_M5_20260501_20260529,GOLD#2026.05.18T04:42:03#106#0#2,V1_MOSTLY_IDENTICAL,hard stop emergency close,-5548.00,-3930.00,-5553.00,-5553.00,5
